year,cbsa,GEO_ID,CONTROL,LAG_2,LAG_1,TARGET,REMOTE_x,REMOTE_PPL_x,Computer_x,WirelessDevice_x,Cellular_x,CableFiber_x,SatelliteInternet_x,dist_to_cbd_x,covid,REMOTE_y,REMOTE_PPL_y,Computer_y,WirelessDevice_y,Cellular_y,CableFiber_y,SatelliteInternet_y,dist_to_cbd_y,REMOTE,REMOTE_PPL,Computer,WirelessDevice,Cellular,CableFiber,SatelliteInternet,dist_to_cbd
2022,35380,70114.0,SCP_PPL1Y,0.453416149068323,0.4198473282442748,0.4347826086956521,0.3624067334429224,285,0.58,0.032,0.552,0.446,0.027,8.31199283899001,1,0.3624067334429224,285,0.58,0.032,0.552,0.446,0.027,8.31199283899001,0.3624067334429224,285,0.58,0.032,0.552,0.446,0.027,8.31199283899001
2017,35380,70115.0,SCP_PPL1Y,0.6303317535545023,0.6401869158878505,0.6262135922330097,0.4438350384216216,1270,0.8190000000000001,0.023,0.484,0.6890000000000001,0.04,8.380672661224047,0,0.4438350384216216,1270,0.8190000000000001,0.023,0.484,0.6890000000000001,0.04,8.380672661224047,0.4438350384216216,1270,0.8190000000000001,0.023,0.484,0.6890000000000001,0.04,8.380672661224047
2018,35380,70115.0,SCP_PPL1Y,0.6401869158878505,0.6262135922330097,0.5771144278606964,0.4458728424704256,1291,0.81,0.021,0.5579999999999999,0.716,0.045,8.380672661224047,0,0.4458728424704256,1291,0.81,0.021,0.5579999999999999,0.716,0.045,8.380672661224047,0.4458728424704256,1291,0.81,0.021,0.5579999999999999,0.716,0.045,8.380672661224047
2019,35380,70115.0,SCP_PPL1Y,0.6262135922330097,0.5771144278606964,0.5906735751295337,0.4501781174692806,1426,0.8029999999999999,0.021,0.625,0.7240000000000001,0.053,8.380672661224047,0,0.4501781174692806,1426,0.8029999999999999,0.021,0.625,0.7240000000000001,0.053,8.380672661224047,0.4501781174692806,1426,0.8029999999999999,0.021,0.625,0.7240000000000001,0.053,8.380672661224047
2020,35380,70115.0,SCP_PPL1Y,0.5771144278606964,0.5906735751295337,0.5375000000000001,0.4440224352019096,1429,0.8240000000000001,0.032,0.708,0.727,0.057,8.380672661224047,1,0.4440224352019096,1429,0.8240000000000001,0.032,0.708,0.727,0.057,8.380672661224047,0.4440224352019096,1429,0.8240000000000001,0.032,0.708,0.727,0.057,8.380672661224047
2021,35380,70115.0,SCP_PPL1Y,0.5906735751295337,0.5375000000000001,0.5410958904109588,0.4518959313862664,1424,0.8320000000000001,0.022,0.789,0.77,0.064,8.380672661224047,1,0.4518959313862664,1424,0.8320000000000001,0.022,0.789,0.77,0.064,8.380672661224047,0.4518959313862664,1424,0.8320000000000001,0.022,0.789,0.77,0.064,8.380672661224047
2022,35380,70115.0,SCP_PPL1Y,0.5375000000000001,0.5410958904109588,0.5033557046979866,0.4549473016813934,1282,0.852,0.0289999999999999,0.853,0.79,0.0579999999999999,8.380672661224047,1,0.4549473016813934,1282,0.852,0.0289999999999999,0.853,0.79,0.0579999999999999,8.380672661224047,0.4549473016813934,1282,0.852,0.0289999999999999,0.853,0.79,0.0579999999999999,8.380672661224047
2017,35380,70116.0,SCP_PPL1Y,0.6684210526315789,0.681081081081081,0.6789473684210526,0.3578420198813314,405,0.6659999999999999,0.037,0.319,0.525,0.044,7.4739693802762455,0,0.3578420198813314,405,0.6659999999999999,0.037,0.319,0.525,0.044,7.4739693802762455,0.3578420198813314,405,0.6659999999999999,0.037,0.319,0.525,0.044,7.4739693802762455
2018,35380,70116.0,SCP_PPL1Y,0.681081081081081,0.6789473684210526,0.6470588235294117,0.3599728257382337,340,0.669,0.033,0.39,0.551,0.049,7.4739693802762455,0,0.3599728257382337,340,0.669,0.033,0.39,0.551,0.049,7.4739693802762455,0.3599728257382337,340,0.669,0.033,0.39,0.551,0.049,7.4739693802762455
2019,35380,70116.0,SCP_PPL1Y,0.6789473684210526,0.6470588235294117,0.6298342541436464,0.3576879870519444,375,0.6509999999999999,0.034,0.46,0.54,0.06,7.4739693802762455,0,0.3576879870519444,375,0.6509999999999999,0.034,0.46,0.54,0.06,7.4739693802762455,0.3576879870519444,375,0.6509999999999999,0.034,0.46,0.54,0.06,7.4739693802762455
2020,35380,70116.0,SCP_PPL1Y,0.6470588235294117,0.6298342541436464,0.59375,0.405142825826655,333,0.6729999999999999,0.039,0.526,0.608,0.0559999999999999,7.4739693802762455,1,0.405142825826655,333,0.6729999999999999,0.039,0.526,0.608,0.0559999999999999,7.4739693802762455,0.405142825826655,333,0.6729999999999999,0.039,0.526,0.608,0.0559999999999999,7.4739693802762455
2021,35380,70116.0,SCP_PPL1Y,0.6298342541436464,0.59375,0.6941176470588236,0.4320875914777743,345,0.71,0.045,0.614,0.635,0.038,7.4739693802762455,1,0.4320875914777743,345,0.71,0.045,0.614,0.635,0.038,7.4739693802762455,0.4320875914777743,345,0.71,0.045,0.614,0.635,0.038,7.4739693802762455
2022,35380,70116.0,SCP_PPL1Y,0.59375,0.6941176470588236,0.6753246753246752,0.4186689104411114,335,0.6920000000000001,0.046,0.6990000000000001,0.637,0.033,7.4739693802762455,1,0.4186689104411114,335,0.6920000000000001,0.046,0.6990000000000001,0.637,0.033,7.4739693802762455,0.4186689104411114,335,0.6920000000000001,0.046,0.6990000000000001,0.637,0.033,7.4739693802762455
2017,35380,70117.0,SCP_PPL1Y,0.6729559748427673,0.6645569620253164,0.6645962732919255,0.3508436166022409,438,0.556,0.02,0.3389999999999999,0.456,0.0289999999999999,8.368027105929725,0,0.3508436166022409,438,0.556,0.02,0.3389999999999999,0.456,0.0289999999999999,8.368027105929725,0.3508436166022409,438,0.556,0.02,0.3389999999999999,0.456,0.0289999999999999,8.368027105929725
2018,35380,70117.0,SCP_PPL1Y,0.6645569620253164,0.6645962732919255,0.6706586826347305,0.3429175038701643,406,0.56,0.023,0.411,0.467,0.036,8.368027105929725,0,0.3429175038701643,406,0.56,0.023,0.411,0.467,0.036,8.368027105929725,0.3429175038701643,406,0.56,0.023,0.411,0.467,0.036,8.368027105929725
2019,35380,70117.0,SCP_PPL1Y,0.6645962732919255,0.6706586826347305,0.6845238095238095,0.3498520071865451,417,0.578,0.021,0.523,0.517,0.047,8.368027105929725,0,0.3498520071865451,417,0.578,0.021,0.523,0.517,0.047,8.368027105929725,0.3498520071865451,417,0.578,0.021,0.523,0.517,0.047,8.368027105929725
2020,35380,70117.0,SCP_PPL1Y,0.6706586826347305,0.6845238095238095,0.7151162790697675,0.3308757822841034,354,0.5579999999999999,0.036,0.667,0.522,0.0409999999999999,8.368027105929725,1,0.3308757822841034,354,0.5579999999999999,0.036,0.667,0.522,0.0409999999999999,8.368027105929725,0.3308757822841034,354,0.5579999999999999,0.036,0.667,0.522,0.0409999999999999,8.368027105929725
2021,35380,70117.0,SCP_PPL1Y,0.6845238095238095,0.7151162790697675,0.701388888888889,0.3408387412839955,428,0.616,0.0279999999999999,0.727,0.589,0.045,8.368027105929725,1,0.3408387412839955,428,0.616,0.0279999999999999,0.727,0.589,0.045,8.368027105929725,0.3408387412839955,428,0.616,0.0279999999999999,0.727,0.589,0.045,8.368027105929725
2022,35380,70117.0,SCP_PPL1Y,0.7151162790697675,0.701388888888889,0.7642276422764227,0.3418125043934341,520,0.625,0.0279999999999999,0.753,0.602,0.053,8.368027105929725,1,0.3418125043934341,520,0.625,0.0279999999999999,0.753,0.602,0.053,8.368027105929725,0.3418125043934341,520,0.625,0.0279999999999999,0.753,0.602,0.053,8.368027105929725
2017,35380,70118.0,SCP_PPL1Y,0.5476190476190477,0.5326633165829145,0.5652173913043479,0.4063170643959111,709,0.72,0.023,0.354,0.621,0.039,8.587055904266526,0,0.4063170643959111,709,0.72,0.023,0.354,0.621,0.039,8.587055904266526,0.4063170643959111,709,0.72,0.023,0.354,0.621,0.039,8.587055904266526
2018,35380,70118.0,SCP_PPL1Y,0.5326633165829145,0.5652173913043479,0.5674157303370786,0.3976115386887781,751,0.715,0.022,0.4,0.626,0.04,8.587055904266526,0,0.3976115386887781,751,0.715,0.022,0.4,0.626,0.04,8.587055904266526,0.3976115386887781,751,0.715,0.022,0.4,0.626,0.04,8.587055904266526
2019,35380,70118.0,SCP_PPL1Y,0.5652173913043479,0.5674157303370786,0.5449101796407185,0.400633764974462,631,0.735,0.022,0.47,0.654,0.047,8.587055904266526,0,0.400633764974462,631,0.735,0.022,0.47,0.654,0.047,8.587055904266526,0.400633764974462,631,0.735,0.022,0.47,0.654,0.047,8.587055904266526
2020,35380,70118.0,SCP_PPL1Y,0.5674157303370786,0.5449101796407185,0.5687500000000001,0.4081121239386491,658,0.7490000000000001,0.038,0.617,0.684,0.055,8.587055904266526,1,0.4081121239386491,658,0.7490000000000001,0.038,0.617,0.684,0.055,8.587055904266526,0.4081121239386491,658,0.7490000000000001,0.038,0.617,0.684,0.055,8.587055904266526
2021,35380,70118.0,SCP_PPL1Y,0.5449101796407185,0.5687500000000001,0.5523255813953488,0.4205472275152306,626,0.7709999999999999,0.0279999999999999,0.627,0.728,0.049,8.587055904266526,1,0.4205472275152306,626,0.7709999999999999,0.0279999999999999,0.627,0.728,0.049,8.587055904266526,0.4205472275152306,626,0.7709999999999999,0.0279999999999999,0.627,0.728,0.049,8.587055904266526
2022,35380,70118.0,SCP_PPL1Y,0.5687500000000001,0.5523255813953488,0.5269461077844312,0.4287407720687082,670,0.7809999999999999,0.034,0.6990000000000001,0.7440000000000001,0.045,8.587055904266526,1,0.4287407720687082,670,0.7809999999999999,0.034,0.6990000000000001,0.7440000000000001,0.045,8.587055904266526,0.4287407720687082,670,0.7809999999999999,0.034,0.6990000000000001,0.7440000000000001,0.045,8.587055904266526
2017,35380,70119.0,SCP_PPL1Y,0.6114649681528662,0.652482269503546,0.6870229007633587,0.3906390707585492,1021,0.633,0.024,0.34,0.5429999999999999,0.024,7.993675023487721,0,0.3906390707585492,1021,0.633,0.024,0.34,0.5429999999999999,0.024,7.993675023487721,0.3906390707585492,1021,0.633,0.024,0.34,0.5429999999999999,0.024,7.993675023487721
2018,35380,70119.0,SCP_PPL1Y,0.652482269503546,0.6870229007633587,0.6666666666666665,0.392642467062878,957,0.655,0.019,0.416,0.5670000000000001,0.024,7.993675023487721,0,0.392642467062878,957,0.655,0.019,0.416,0.5670000000000001,0.024,7.993675023487721,0.392642467062878,957,0.655,0.019,0.416,0.5670000000000001,0.024,7.993675023487721
2019,35380,70119.0,SCP_PPL1Y,0.6870229007633587,0.6666666666666665,0.6363636363636365,0.4059590056164183,910,0.65,0.019,0.489,0.5760000000000001,0.03,7.993675023487721,0,0.4059590056164183,910,0.65,0.019,0.489,0.5760000000000001,0.03,7.993675023487721,0.4059590056164183,910,0.65,0.019,0.489,0.5760000000000001,0.03,7.993675023487721
2020,35380,70119.0,SCP_PPL1Y,0.6666666666666665,0.6363636363636365,0.6106870229007634,0.4009849925368026,761,0.698,0.049,0.662,0.653,0.095,7.993675023487721,1,0.4009849925368026,761,0.698,0.049,0.662,0.653,0.095,7.993675023487721,0.4009849925368026,761,0.698,0.049,0.662,0.653,0.095,7.993675023487721
2021,35380,70119.0,SCP_PPL1Y,0.6363636363636365,0.6106870229007634,0.6266666666666667,0.3991024441174464,885,0.6579999999999999,0.034,0.675,0.624,0.039,7.993675023487721,1,0.3991024441174464,885,0.6579999999999999,0.034,0.675,0.624,0.039,7.993675023487721,0.3991024441174464,885,0.6579999999999999,0.034,0.675,0.624,0.039,7.993675023487721
2022,35380,70119.0,SCP_PPL1Y,0.6106870229007634,0.6266666666666667,0.6013513513513513,0.4127154316432566,878,0.682,0.032,0.741,0.654,0.045,7.993675023487721,1,0.4127154316432566,878,0.682,0.032,0.741,0.654,0.045,7.993675023487721,0.4127154316432566,878,0.682,0.032,0.741,0.654,0.045,7.993675023487721
2017,35380,70122.0,SCP_PPL1Y,0.6690647482014388,0.647887323943662,0.635593220338983,0.3771080556541493,987,0.653,0.023,0.501,0.57,0.0289999999999999,8.82868988898314,0,0.3771080556541493,987,0.653,0.023,0.501,0.57,0.0289999999999999,8.82868988898314,0.3771080556541493,987,0.653,0.023,0.501,0.57,0.0289999999999999,8.82868988898314
2018,35380,70122.0,SCP_PPL1Y,0.647887323943662,0.635593220338983,0.6347826086956522,0.3613789704254984,854,0.6679999999999999,0.024,0.593,0.593,0.025,8.82868988898314,0,0.3613789704254984,854,0.6679999999999999,0.024,0.593,0.593,0.025,8.82868988898314,0.3613789704254984,854,0.6679999999999999,0.024,0.593,0.593,0.025,8.82868988898314
2019,35380,70122.0,SCP_PPL1Y,0.635593220338983,0.6347826086956522,0.6153846153846153,0.3776518639659875,1036,0.665,0.024,0.667,0.62,0.031,8.82868988898314,0,0.3776518639659875,1036,0.665,0.024,0.667,0.62,0.031,8.82868988898314,0.3776518639659875,1036,0.665,0.024,0.667,0.62,0.031,8.82868988898314
2020,35380,70122.0,SCP_PPL1Y,0.6347826086956522,0.6153846153846153,0.5875,0.3800098764864095,1124,0.636,0.048,0.713,0.635,0.034,8.82868988898314,1,0.3800098764864095,1124,0.636,0.048,0.713,0.635,0.034,8.82868988898314,0.3800098764864095,1124,0.636,0.048,0.713,0.635,0.034,8.82868988898314
2021,35380,70122.0,SCP_PPL1Y,0.6153846153846153,0.5875,0.6666666666666666,0.3944036160463904,991,0.688,0.0289999999999999,0.7959999999999999,0.703,0.042,8.82868988898314,1,0.3944036160463904,991,0.688,0.0289999999999999,0.7959999999999999,0.703,0.042,8.82868988898314,0.3944036160463904,991,0.688,0.0289999999999999,0.7959999999999999,0.703,0.042,8.82868988898314
2022,35380,70122.0,SCP_PPL1Y,0.5875,0.6666666666666666,0.6219512195121951,0.4062410571542928,1000,0.6940000000000001,0.031,0.813,0.721,0.05,8.82868988898314,1,0.4062410571542928,1000,0.6940000000000001,0.031,0.813,0.721,0.05,8.82868988898314,0.4062410571542928,1000,0.6940000000000001,0.031,0.813,0.721,0.05,8.82868988898314
2017,35380,70124.0,SCP_PPL1Y,0.5159235668789809,0.5163398692810458,0.5410958904109588,0.4564561120368084,1121,0.908,0.026,0.634,0.8420000000000001,0.043,8.838333891437927,0,0.4564561120368084,1121,0.908,0.026,0.634,0.8420000000000001,0.043,8.838333891437927,0.4564561120368084,1121,0.908,0.026,0.634,0.8420000000000001,0.043,8.838333891437927
2018,35380,70124.0,SCP_PPL1Y,0.5163398692810458,0.5410958904109588,0.4782608695652173,0.459178299055078,1090,0.917,0.024,0.7340000000000001,0.853,0.052,8.838333891437927,0,0.459178299055078,1090,0.917,0.024,0.7340000000000001,0.853,0.052,8.838333891437927,0.459178299055078,1090,0.917,0.024,0.7340000000000001,0.853,0.052,8.838333891437927
2019,35380,70124.0,SCP_PPL1Y,0.5410958904109588,0.4782608695652173,0.5038167938931297,0.4609256846085538,942,0.913,0.022,0.805,0.858,0.047,8.838333891437927,0,0.4609256846085538,942,0.913,0.022,0.805,0.858,0.047,8.838333891437927,0.4609256846085538,942,0.913,0.022,0.805,0.858,0.047,8.838333891437927
2020,35380,70124.0,SCP_PPL1Y,0.4782608695652173,0.5038167938931297,0.528,0.4422703537675616,800,0.898,0.039,0.85,0.83,0.072,8.838333891437927,1,0.4422703537675616,800,0.898,0.039,0.85,0.83,0.072,8.838333891437927,0.4422703537675616,800,0.898,0.039,0.85,0.83,0.072,8.838333891437927
2021,35380,70124.0,SCP_PPL1Y,0.5038167938931297,0.528,0.4957264957264957,0.4488126731432784,826,0.879,0.035,0.856,0.836,0.066,8.838333891437927,1,0.4488126731432784,826,0.879,0.035,0.856,0.836,0.066,8.838333891437927,0.4488126731432784,826,0.879,0.035,0.856,0.836,0.066,8.838333891437927
2022,35380,70124.0,SCP_PPL1Y,0.528,0.4957264957264957,0.4545454545454545,0.4563209973035151,954,0.892,0.039,0.873,0.8420000000000001,0.067,8.838333891437927,1,0.4563209973035151,954,0.892,0.039,0.873,0.8420000000000001,0.067,8.838333891437927,0.4563209973035151,954,0.892,0.039,0.873,0.8420000000000001,0.067,8.838333891437927
2017,35380,70125.0,SCP_PPL1Y,0.5492227979274611,0.6206896551724138,0.6304347826086957,0.3947248418866289,345,0.6629999999999999,0.031,0.417,0.551,0.04,8.050767786412951,0,0.3947248418866289,345,0.6629999999999999,0.031,0.417,0.551,0.04,8.050767786412951,0.3947248418866289,345,0.6629999999999999,0.031,0.417,0.551,0.04,8.050767786412951
2018,35380,70125.0,SCP_PPL1Y,0.6206896551724138,0.6304347826086957,0.6486486486486486,0.3974072107672747,340,0.655,0.031,0.493,0.565,0.04,8.050767786412951,0,0.3974072107672747,340,0.655,0.031,0.493,0.565,0.04,8.050767786412951,0.3974072107672747,340,0.655,0.031,0.493,0.565,0.04,8.050767786412951
2019,35380,70125.0,SCP_PPL1Y,0.6304347826086957,0.6486486486486486,0.6649214659685863,0.3884611948743038,378,0.667,0.034,0.563,0.58,0.042,8.050767786412951,0,0.3884611948743038,378,0.667,0.034,0.563,0.58,0.042,8.050767786412951,0.3884611948743038,378,0.667,0.034,0.563,0.58,0.042,8.050767786412951
2020,35380,70125.0,SCP_PPL1Y,0.6486486486486486,0.6649214659685863,0.6857142857142857,0.3871369072367595,395,0.708,0.042,0.6609999999999999,0.632,0.0409999999999999,8.050767786412951,1,0.3871369072367595,395,0.708,0.042,0.6609999999999999,0.632,0.0409999999999999,8.050767786412951,0.3871369072367595,395,0.708,0.042,0.6609999999999999,0.632,0.0409999999999999,8.050767786412951
2021,35380,70125.0,SCP_PPL1Y,0.6649214659685863,0.6857142857142857,0.6896551724137931,0.3761904922877111,300,0.72,0.035,0.6859999999999999,0.635,0.053,8.050767786412951,1,0.3761904922877111,300,0.72,0.035,0.6859999999999999,0.635,0.053,8.050767786412951,0.3761904922877111,300,0.72,0.035,0.6859999999999999,0.635,0.053,8.050767786412951
2022,35380,70125.0,SCP_PPL1Y,0.6857142857142857,0.6896551724137931,0.6619718309859155,0.3923483245919037,341,0.732,0.036,0.708,0.657,0.038,8.050767786412951,1,0.3923483245919037,341,0.732,0.036,0.708,0.657,0.038,8.050767786412951,0.3923483245919037,341,0.732,0.036,0.708,0.657,0.038,8.050767786412951
2017,35380,70130.0,SCP_PPL1Y,0.4135338345864661,0.4135021097046414,0.4894514767932489,0.4282899305017361,562,0.8109999999999999,0.0289999999999999,0.425,0.6679999999999999,0.043,7.432311695678677,0,0.4282899305017361,562,0.8109999999999999,0.0289999999999999,0.425,0.6679999999999999,0.043,7.432311695678677,0.4282899305017361,562,0.8109999999999999,0.0289999999999999,0.425,0.6679999999999999,0.043,7.432311695678677
2018,35380,70130.0,SCP_PPL1Y,0.4135021097046414,0.4894514767932489,0.5198237885462555,0.4293087814941709,556,0.789,0.032,0.444,0.6779999999999999,0.044,7.432311695678677,0,0.4293087814941709,556,0.789,0.032,0.444,0.6779999999999999,0.044,7.432311695678677,0.4293087814941709,556,0.789,0.032,0.444,0.6779999999999999,0.044,7.432311695678677
2019,35380,70130.0,SCP_PPL1Y,0.4894514767932489,0.5198237885462555,0.5317073170731708,0.419650945197313,584,0.7829999999999999,0.036,0.525,0.685,0.057,7.432311695678677,0,0.419650945197313,584,0.7829999999999999,0.036,0.525,0.685,0.057,7.432311695678677,0.419650945197313,584,0.7829999999999999,0.036,0.525,0.685,0.057,7.432311695678677
2020,35380,70130.0,SCP_PPL1Y,0.5198237885462555,0.5317073170731708,0.5485232067510548,0.4429486925432474,650,0.7879999999999999,0.039,0.56,0.6940000000000001,0.054,7.432311695678677,1,0.4429486925432474,650,0.7879999999999999,0.039,0.56,0.6940000000000001,0.054,7.432311695678677,0.4429486925432474,650,0.7879999999999999,0.039,0.56,0.6940000000000001,0.054,7.432311695678677
2021,35380,70130.0,SCP_PPL1Y,0.5317073170731708,0.5485232067510548,0.5731225296442688,0.4488449592386363,683,0.7659999999999999,0.039,0.6509999999999999,0.742,0.042,7.432311695678677,1,0.4488449592386363,683,0.7659999999999999,0.039,0.6509999999999999,0.742,0.042,7.432311695678677,0.4488449592386363,683,0.7659999999999999,0.039,0.6509999999999999,0.742,0.042,7.432311695678677
2022,35380,70130.0,SCP_PPL1Y,0.5485232067510548,0.5731225296442688,0.5446808510638297,0.4637174410147918,707,0.778,0.04,0.7090000000000001,0.755,0.035,7.432311695678677,1,0.4637174410147918,707,0.778,0.04,0.7090000000000001,0.755,0.035,7.432311695678677,0.4637174410147918,707,0.778,0.04,0.7090000000000001,0.755,0.035,7.432311695678677
2017,29180,70501.0,SCP_PPL1Y,0.6791443850267379,0.6979166666666667,0.7093023255813954,0.3380629442875892,705,0.528,0.035,0.327,0.493,0.033,8.148438498435263,0,0.3380629442875892,705,0.528,0.035,0.327,0.493,0.033,8.148438498435263,0.3380629442875892,705,0.528,0.035,0.327,0.493,0.033,8.148438498435263
2018,29180,70501.0,SCP_PPL1Y,0.6979166666666667,0.7093023255813954,0.6473684210526316,0.3256943948906647,649,0.514,0.037,0.385,0.496,0.0279999999999999,8.148438498435263,0,0.3256943948906647,649,0.514,0.037,0.385,0.496,0.0279999999999999,8.148438498435263,0.3256943948906647,649,0.514,0.037,0.385,0.496,0.0279999999999999,8.148438498435263
2019,29180,70501.0,SCP_PPL1Y,0.7093023255813954,0.6473684210526316,0.6666666666666667,0.3140546958506116,635,0.515,0.035,0.498,0.498,0.035,8.148438498435263,0,0.3140546958506116,635,0.515,0.035,0.498,0.498,0.035,8.148438498435263,0.3140546958506116,635,0.515,0.035,0.498,0.498,0.035,8.148438498435263
2020,29180,70501.0,SCP_PPL1Y,0.6473684210526316,0.6666666666666667,0.6380368098159509,0.3150381551138727,608,0.518,0.047,0.6409999999999999,0.5479999999999999,0.05,8.148438498435263,1,0.3150381551138727,608,0.518,0.047,0.6409999999999999,0.5479999999999999,0.05,8.148438498435263,0.3150381551138727,608,0.518,0.047,0.6409999999999999,0.5479999999999999,0.05,8.148438498435263
