year,cbsa,GEO_ID,CONTROL,LAG_2,LAG_1,TARGET,REMOTE,REMOTE_PPL,Computer,WirelessDevice,Cellular,CableFiber,SatelliteInternet,dist_to_cbd,covid
2017,14460,2113,RACE_0,0.419753086,0.470779221,0.491694352,0.55115881,0.276188422,0.861,0.047,0.5,0.845,0.008,3.077758281,0
2017,14460,2113,RACE_1,0.227575982,0.221252974,0.255775578,0.55115881,0.276188422,0.861,0.047,0.5,0.845,0.008,3.077758281,0
2018,14460,2113,RACE_0,0.470779221,0.491694352,0.524752475,0.562589015,0.298000827,0.873,0.051,0.61,0.858,0.014,3.077758281,0
2018,14460,2113,RACE_1,0.221252974,0.255775578,0.693379791,0.562589015,0.298000827,0.873,0.051,0.61,0.858,0.014,3.077758281,0
2019,14460,2113,RACE_0,0.491694352,0.524752475,0.551724138,0.54992053,0.298115598,0.904,0.047,0.725,0.896,0.027,3.077758281,0
2019,14460,2113,RACE_1,0.255775578,0.693379791,0.731914894,0.54992053,0.298115598,0.904,0.047,0.725,0.896,0.027,3.077758281,0
2020,14460,2113,RACE_0,0.524752475,0.551724138,0.49002849,0.571192669,0.307116098,0.907,0.054,0.897,0.897,0.071,3.077758281,1
2020,14460,2113,RACE_1,0.693379791,0.731914894,0.705167173,0.571192669,0.307116098,0.907,0.054,0.897,0.897,0.071,3.077758281,1
2021,14460,2113,RACE_0,0.551724138,0.49002849,0.43902439,0.574702475,0.239774324,0.918,0.062,0.906,0.889,0.085,3.077758281,1
2021,14460,2113,RACE_1,0.731914894,0.705167173,0.687815834,0.574702475,0.239774324,0.918,0.062,0.906,0.889,0.085,3.077758281,1
2022,14460,2113,RACE_0,0.49002849,0.43902439,0.334328358,0.565877497,0.236250592,0.915,0.061,0.905,0.858,0.094,3.077758281,1
2022,14460,2113,RACE_1,0.705167173,0.687815834,0.682170543,0.565877497,0.236250592,0.915,0.061,0.905,0.858,0.094,3.077758281,1
2017,14460,2114,RACE_0,0.519637462,0.460410557,0.438235294,0.548543324,0.237303234,0.918,0.037,0.611,0.842,0.023,3.090602858,0
2017,14460,2114,RACE_1,0.575518969,0.601236476,0.542758621,0.548543324,0.237303234,0.918,0.037,0.611,0.842,0.023,3.090602858,0
2018,14460,2114,RACE_0,0.460410557,0.438235294,0.396039604,0.558020863,0.227097874,0.926,0.032,0.695,0.848,0.032,3.090602858,0
2018,14460,2114,RACE_1,0.601236476,0.542758621,0.582848837,0.558020863,0.227097874,0.926,0.032,0.695,0.848,0.032,3.090602858,0
2019,14460,2114,RACE_0,0.438235294,0.396039604,0.405109489,0.56345156,0.195272929,0.924,0.036,0.777,0.843,0.034,3.090602858,0
2019,14460,2114,RACE_1,0.542758621,0.582848837,0.58443804,0.56345156,0.195272929,0.924,0.036,0.777,0.843,0.034,3.090602858,0
2020,14460,2114,RACE_0,0.396039604,0.405109489,0.405904059,0.569919066,0.213784207,0.919,0.038,0.891,0.874,0.042,3.090602858,1
2020,14460,2114,RACE_1,0.582848837,0.58443804,0.610914245,0.569919066,0.213784207,0.919,0.038,0.891,0.874,0.042,3.090602858,1
2021,14460,2114,RACE_0,0.405109489,0.405904059,0.458955224,0.577700157,0.220810731,0.933,0.037,0.916,0.886,0.034,3.090602858,1
2021,14460,2114,RACE_1,0.58443804,0.610914245,0.604930468,0.577700157,0.220810731,0.933,0.037,0.916,0.886,0.034,3.090602858,1
2022,14460,2114,RACE_0,0.405904059,0.458955224,0.450704225,0.586536715,0.243337032,0.931,0.038,0.93,0.899,0.031,3.090602858,1
2022,14460,2114,RACE_1,0.610914245,0.604930468,0.413533835,0.586536715,0.243337032,0.931,0.038,0.93,0.899,0.031,3.090602858,1
2017,14460,2115,RACE_0,0.443396226,0.417690418,0.395095368,0.475414014,0.145653321,0.809,0.031,0.461,0.742,0.025,3.630827989,0
2017,14460,2115,RACE_1,0.284501062,0.283010753,0.20715281,0.475414014,0.145653321,0.809,0.031,0.461,0.742,0.025,3.630827989,0
2018,14460,2115,RACE_0,0.417690418,0.395095368,0.36746988,0.465738551,0.1442875,0.798,0.031,0.545,0.738,0.025,3.630827989,0
2018,14460,2115,RACE_1,0.283010753,0.20715281,0.209758322,0.465738551,0.1442875,0.798,0.031,0.545,0.738,0.025,3.630827989,0
2019,14460,2115,RACE_0,0.395095368,0.36746988,0.333333333,0.471404727,0.166460939,0.792,0.032,0.677,0.738,0.029,3.630827989,0
2019,14460,2115,RACE_1,0.20715281,0.209758322,0.398791541,0.471404727,0.166460939,0.792,0.032,0.677,0.738,0.029,3.630827989,0
2020,14460,2115,RACE_0,0.36746988,0.333333333,0.320512821,0.483937273,0.1691081,0.837,0.044,0.797,0.776,0.035,3.630827989,1
2020,14460,2115,RACE_1,0.209758322,0.398791541,0.467959528,0.483937273,0.1691081,0.837,0.044,0.797,0.776,0.035,3.630827989,1
2021,14460,2115,RACE_0,0.333333333,0.320512821,0.300632911,0.481099547,0.17804033,0.832,0.036,0.81,0.767,0.03,3.630827989,1
2021,14460,2115,RACE_1,0.398791541,0.467959528,0.439148936,0.481099547,0.17804033,0.832,0.036,0.81,0.767,0.03,3.630827989,1
2022,14460,2115,RACE_0,0.320512821,0.300632911,0.313609467,0.502031835,0.187008608,0.832,0.041,0.829,0.782,0.027,3.630827989,1
2022,14460,2115,RACE_1,0.467959528,0.439148936,0.504289216,0.502031835,0.187008608,0.832,0.041,0.829,0.782,0.027,3.630827989,1
2017,14460,2116,RACE_0,0.374501992,0.38671875,0.431226766,0.546887816,0.245039489,0.892,0.028,0.554,0.816,0.013,3.185597082,0
2017,14460,2116,RACE_1,0.173913043,0.248248248,0.246666667,0.546887816,0.245039489,0.892,0.028,0.554,0.816,0.013,3.185597082,0
2018,14460,2116,RACE_0,0.38671875,0.431226766,0.375912409,0.545364265,0.249159217,0.883,0.028,0.664,0.818,0.015,3.185597082,0
2018,14460,2116,RACE_1,0.248248248,0.246666667,0.179190751,0.545364265,0.249159217,0.883,0.028,0.664,0.818,0.015,3.185597082,0
2019,14460,2116,RACE_0,0.431226766,0.375912409,0.37164751,0.548085962,0.238848919,0.875,0.025,0.767,0.843,0.022,3.185597082,0
2019,14460,2116,RACE_1,0.246666667,0.179190751,0.205020921,0.548085962,0.238848919,0.875,0.025,0.767,0.843,0.022,3.185597082,0
2020,14460,2116,RACE_0,0.375912409,0.37164751,0.38697318,0.563450581,0.249621935,0.871,0.029,0.892,0.858,0.016,3.185597082,1
2020,14460,2116,RACE_1,0.179190751,0.205020921,0.405194805,0.563450581,0.249621935,0.871,0.029,0.892,0.858,0.016,3.185597082,1
2021,14460,2116,RACE_0,0.37164751,0.38697318,0.36121673,0.572002503,0.244070231,0.854,0.038,0.895,0.861,0.019,3.185597082,1
2021,14460,2116,RACE_1,0.205020921,0.405194805,0.327141383,0.572002503,0.244070231,0.854,0.038,0.895,0.861,0.019,3.185597082,1
2022,14460,2116,RACE_0,0.38697318,0.36121673,0.32,0.575068618,0.252523081,0.842,0.036,0.893,0.846,0.02,3.185597082,1
2022,14460,2116,RACE_1,0.405194805,0.327141383,0.407294833,0.575068618,0.252523081,0.842,0.036,0.893,0.846,0.02,3.185597082,1
2017,14460,2118,RACE_0,0.57518797,0.604938272,0.566666667,0.509338241,0.188726863,0.818,0.029,0.561,0.788,0.024,3.323338788,0
2017,14460,2118,RACE_1,0.478591817,0.407035176,0.442307692,0.509338241,0.188726863,0.818,0.029,0.561,0.788,0.024,3.323338788,0
2018,14460,2118,RACE_0,0.604938272,0.566666667,0.592741935,0.506335453,0.19830081,0.817,0.026,0.625,0.776,0.025,3.323338788,0
2018,14460,2118,RACE_1,0.407035176,0.442307692,0.390130354,0.506335453,0.19830081,0.817,0.026,0.625,0.776,0.025,3.323338788,0
